,Unnamed: 0,Date,Country,City,Specie,count,min,max,median,variance
3260,202704,2021-04-09,IN,Hyderabad,pressure,128,704.5,1014.0,710.0,101157.0
3261,202705,2020-12-28,IN,Hyderabad,pressure,136,706.0,1018.0,713.7,97529.8
3262,202706,2021-01-07,IN,Hyderabad,pressure,138,706.0,1018.0,712.0,105229.0
3263,202707,2021-02-12,IN,Hyderabad,pressure,114,706.2,1018.5,714.0,111634.0
3264,202708,2021-02-23,IN,Hyderabad,pressure,136,706.0,1112.7,714.5,109950.0
3265,202709,2021-03-09,IN,Hyderabad,pressure,134,705.7,1019.0,713.7,98152.9
3266,202710,2021-03-20,IN,Hyderabad,pressure,136,705.5,1016.0,710.5,96116.1
3267,202711,2021-05-10,IN,Hyderabad,pressure,137,704.0,1013.0,708.0,100052.0
3268,202712,2020-12-30,IN,Hyderabad,pressure,130,707.0,1019.0,713.7,100722.0
3269,202713,2021-02-27,IN,Hyderabad,pressure,119,706.0,1761.7,712.0,299083.0
3270,202714,2021-03-07,IN,Hyderabad,pressure,115,703.7,1017.5,712.7,112592.0
3271,202715,2021-03-15,IN,Hyderabad,pressure,120,705.0,1018.0,712.0,107464.0
3272,202716,2021-04-12,IN,Hyderabad,pressure,114,706.2,1018.0,713.0,112514.0
3273,202717,2021-04-24,IN,Hyderabad,pressure,144,705.2,1015.0,711.0,125426.0
3274,202718,2021-01-27,IN,Hyderabad,pressure,124,706.0,1018.0,714.0,104434.0
3275,202719,2021-02-08,IN,Hyderabad,pressure,136,707.0,1022.0,715.5,97111.2
3276,202720,2021-02-19,IN,Hyderabad,pressure,116,709.2,1022.0,716.0,111308.0
3277,202721,2021-04-05,IN,Hyderabad,pressure,125,-3019.1,3095.2,711.5,3089370.0
3278,202722,2021-04-10,IN,Hyderabad,pressure,131,704.2,1016.0,711.0,94327.4
3279,202723,2021-06-10,IN,Hyderabad,pressure,132,697.7,1008.0,708.0,133759.0
3280,202724,2021-06-05,IN,Hyderabad,pressure,144,704.2,1013.0,709.0,126249.0
3281,202725,2021-01-10,IN,Hyderabad,pressure,89,707.0,1018.0,713.7,129497.0
3282,202726,2021-04-18,IN,Hyderabad,pressure,136,704.7,1521.7,712.0,143377.0
3283,202727,2021-05-20,IN,Hyderabad,pressure,131,702.2,1012.0,708.0,91082.0
3284,202728,2021-05-22,IN,Hyderabad,pressure,134,700.2,1011.0,707.7,132817.0
3285,202729,2021-05-25,IN,Hyderabad,pressure,141,698.0,1009.0,706.0,114471.0
3286,202730,2021-05-26,IN,Hyderabad,pressure,138,694.5,1007.5,705.0,101023.0
3287,202731,2020-12-31,IN,Hyderabad,pressure,136,708.0,1020.0,714.0,97893.8
3288,202732,2021-04-13,IN,Hyderabad,pressure,116,706.0,1018.0,712.5,121523.0
3289,202733,2021-02-13,IN,Hyderabad,pressure,112,707.0,1020.0,715.0,113593.0
3290,202734,2021-03-29,IN,Hyderabad,pressure,144,703.7,1014.0,709.7,126594.0
3291,202735,2021-04-16,IN,Hyderabad,pressure,119,705.5,1015.0,711.0,107277.0
3292,202736,2021-01-11,IN,Hyderabad,pressure,98,707.0,1019.0,714.2,138729.0
3293,202737,2021-01-31,IN,Hyderabad,pressure,121,707.5,1018.0,714.0,7798.44
3294,202738,2021-02-28,IN,Hyderabad,pressure,136,704.7,2735.7,712.7,629561.0
3295,202739,2021-05-15,IN,Hyderabad,pressure,144,698.0,1010.0,706.5,124981.0
3296,202740,2021-01-02,IN,Hyderabad,pressure,136,707.2,1021.0,715.0,96995.3
3297,202741,2021-01-03,IN,Hyderabad,pressure,126,707.0,1018.0,713.0,103241.0
3298,202742,2021-01-21,IN,Hyderabad,pressure,114,20.4,1018.0,709.2,1235220.0
3299,202743,2021-03-04,IN,Hyderabad,pressure,136,705.0,2891.9,714.0,687121.0
3300,202744,2021-03-14,IN,Hyderabad,pm10,96,34.0,116.0,69.0,4892.52
3301,202745,2021-04-21,IN,Hyderabad,pm10,96,54.0,112.0,70.0,1434.07
3302,202746,2021-05-11,IN,Hyderabad,pm10,93,26.0,91.0,55.0,1594.57
3303,202747,2021-01-10,IN,Hyderabad,pm10,49,44.0,110.0,67.0,1773.33
3304,202748,2021-01-23,IN,Hyderabad,pm10,68,74.0,109.0,92.0,840.78
3305,202749,2021-02-18,IN,Hyderabad,pm10,84,56.0,111.0,80.0,1843.91
3306,202750,2021-03-11,IN,Hyderabad,pm10,74,44.0,100.0,64.0,1986.83
3307,202751,2021-06-06,IN,Hyderabad,pm10,96,5.0,83.0,19.0,2860.8
3308,202752,2021-02-19,IN,Hyderabad,pm10,74,48.0,105.0,69.0,1677.97
3309,202753,2021-03-03,IN,Hyderabad,pm10,94,62.0,117.0,96.0,2133.73
3310,202754,2021-03-12,IN,Hyderabad,pm10,67,32.0,96.0,62.0,2029.72
3311,202755,2021-04-14,IN,Hyderabad,pm10,66,13.0,95.0,42.0,5060.77
3312,202756,2021-01-22,IN,Hyderabad,pm10,72,63.0,115.0,93.0,2129.01
3313,202757,2021-02-14,IN,Hyderabad,pm10,72,53.0,105.0,72.0,1434.17
3314,202758,2021-06-01,IN,Hyderabad,pm10,96,12.0,64.0,32.0,1231.31
3315,202759,2021-04-27,IN,Hyderabad,pm10,96,23.0,110.0,67.0,3512.81
3316,202760,2021-05-17,IN,Hyderabad,pm10,78,9.0,60.0,24.0,1330.0
3317,202761,2021-05-22,IN,Hyderabad,pm10,85,31.0,96.0,60.0,1586.05
3318,202762,2021-05-23,IN,Hyderabad,pm10,56,41.0,105.0,65.0,2278.06
3319,202763,2021-01-08,IN,Hyderabad,pm10,74,49.0,111.0,72.0,3537.33
3320,202764,2021-01-16,IN,Hyderabad,pm10,96,64.0,114.0,84.0,1422.2
3321,202765,2021-02-21,IN,Hyderabad,pm10,72,40.0,79.0,55.0,1016.61
3322,202766,2021-04-06,IN,Hyderabad,pm10,74,76.0,115.0,94.0,1150.05
3323,202767,2021-06-02,IN,Hyderabad,pm10,72,13.0,88.0,31.0,3334.93
3324,202768,2021-02-17,IN,Hyderabad,pm10,88,58.0,115.0,80.0,1761.23
3325,202769,2021-04-01,IN,Hyderabad,pm10,96,65.0,116.0,110.0,1617.65
3326,202770,2021-05-06,IN,Hyderabad,pm10,96,13.0,101.0,48.0,4149.49
3327,202771,2021-06-14,IN,Hyderabad,pm10,66,5.0,46.0,15.0,752.99
3328,202772,2021-05-25,IN,Hyderabad,pm10,96,55.0,116.0,79.0,2438.42
3329,202773,2021-05-29,IN,Hyderabad,pm10,71,26.0,81.0,50.0,1512.74
3330,202774,2021-02-07,IN,Hyderabad,pm10,96,75.0,116.0,108.0,1614.74
3331,202775,2021-02-13,IN,Hyderabad,pm10,72,57.0,112.0,80.0,2136.61
3332,202776,2021-03-20,IN,Hyderabad,pm10,96,62.0,115.0,77.0,1847.56
3333,202777,2021-03-27,IN,Hyderabad,pm10,83,75.0,117.0,109.0,1051.58
3334,202778,2021-01-05,IN,Hyderabad,pm10,96,54.0,96.0,68.0,1064.16
3335,202779,2021-04-30,IN,Hyderabad,pm10,87,34.0,116.0,63.0,3612.76
3336,202780,2021-05-13,IN,Hyderabad,pm10,89,15.0,93.0,51.0,1876.11
3337,202781,2021-05-28,IN,Hyderabad,pm10,96,24.0,99.0,52.0,2196.95
3338,202782,2021-03-05,IN,Hyderabad,pm10,96,55.0,114.0,78.0,2726.16
3339,202783,2021-03-24,IN,Hyderabad,pm10,96,51.0,116.0,101.0,3995.54
3340,202784,2021-05-02,IN,Hyderabad,pm10,96,37.0,110.0,57.0,1425.43
3341,202785,2021-01-02,IN,Hyderabad,pm10,96,78.0,116.0,105.0,1043.52
3342,202786,2021-01-03,IN,Hyderabad,pm10,85,86.0,115.0,109.0,634.64
3343,202787,2021-01-07,IN,Hyderabad,pm10,95,17.0,116.0,72.0,5767.37
3344,202788,2021-01-12,IN,Hyderabad,pm10,73,57.0,116.0,108.0,3532.95
3345,202789,2021-05-30,IN,Hyderabad,pm10,72,22.0,72.0,42.0,989.79
3346,202790,2020-12-28,IN,Hyderabad,pm10,96,78.0,116.0,111.0,905.19
3347,202791,2021-03-23,IN,Hyderabad,pm10,96,70.0,117.0,105.0,1410.84
3348,202792,2021-04-15,IN,Hyderabad,pm10,66,35.0,110.0,55.0,2170.07
3349,202793,2021-05-20,IN,Hyderabad,pm10,90,4.0,97.0,46.0,4144.99
3350,202794,2021-04-28,IN,Hyderabad,pm10,96,28.0,111.0,63.0,4520.26
3351,202795,2021-05-04,IN,Hyderabad,pm10,87,31.0,114.0,60.0,3340.34
3352,202796,2021-05-12,IN,Hyderabad,pm10,96,12.0,67.0,44.0,1404.79
3353,202797,2021-06-05,IN,Hyderabad,pm10,93,2.0,71.0,29.0,2614.13
3354,202798,2021-01-19,IN,Hyderabad,pm10,96,55.0,116.0,82.0,2658.51
3355,202799,2021-01-26,IN,Hyderabad,pm10,72,52.0,115.0,71.0,1366.46
3356,202800,2021-01-27,IN,Hyderabad,pm10,84,60.0,109.0,78.0,1369.55
3357,202801,2021-04-20,IN,Hyderabad,pm10,96,51.0,114.0,83.0,2630.31
3358,202802,2021-04-19,IN,Hyderabad,pm10,96,54.0,116.0,79.0,2127.42
3359,202803,2021-05-03,IN,Hyderabad,pm10,81,26.0,70.0,52.0,1210.69
3360,202804,2021-05-18,IN,Hyderabad,pm10,82,11.0,57.0,29.0,852.22
3361,202805,2021-06-03,IN,Hyderabad,pm10,86,3.0,112.0,38.0,5504.39
3362,202806,2020-12-31,IN,Hyderabad,pm10,96,87.0,117.0,104.0,663.13
3363,202807,2021-01-14,IN,Hyderabad,pm10,96,43.0,115.0,82.0,3270.03
3364,202808,2021-03-30,IN,Hyderabad,pm10,96,77.0,116.0,98.0,1326.31
3365,202809,2021-04-16,IN,Hyderabad,pm10,79,34.0,115.0,70.0,4939.41
3366,202810,2021-03-31,IN,Hyderabad,pm10,96,58.0,117.0,101.0,3187.95
3367,202811,2021-04-23,IN,Hyderabad,pm10,91,34.0,116.0,59.0,2552.94
3368,202812,2021-01-31,IN,Hyderabad,pm10,96,76.0,117.0,93.0,1247.79
3369,202813,2021-02-09,IN,Hyderabad,pm10,96,76.0,116.0,97.0,1548.74
3370,202814,2021-02-28,IN,Hyderabad,pm10,96,55.0,116.0,101.0,3627.87
3371,202815,2021-03-18,IN,Hyderabad,pm10,96,65.0,115.0,81.0,1422.63
3372,202816,2021-03-17,IN,Hyderabad,pm10,94,65.0,116.0,86.0,1708.33
3373,202817,2021-04-26,IN,Hyderabad,pm10,96,23.0,116.0,65.0,3409.54
3374,202818,2021-05-07,IN,Hyderabad,pm10,96,15.0,89.0,40.0,3061.57
3375,202819,2021-05-08,IN,Hyderabad,pm10,96,6.0,112.0,45.0,5320.45
3376,202820,2021-01-17,IN,Hyderabad,pm10,96,60.0,112.0,77.0,2116.28
3377,202821,2021-01-28,IN,Hyderabad,pm10,96,63.0,115.0,81.0,1138.88
3378,202822,2021-03-01,IN,Hyderabad,pm10,88,51.0,116.0,85.0,3496.68
3379,202823,2021-03-02,IN,Hyderabad,pm10,85,61.0,111.0,84.0,1995.39
3380,202824,2021-05-21,IN,Hyderabad,pm10,91,24.0,105.0,64.0,2676.46
3381,202825,2021-01-04,IN,Hyderabad,pm10,96,65.0,113.0,85.0,1728.97
3382,202826,2021-02-01,IN,Hyderabad,pm10,96,75.0,116.0,93.0,1719.79
3383,202827,2021-03-08,IN,Hyderabad,pm10,86,63.0,116.0,83.0,1920.96
3384,202828,2021-04-24,IN,Hyderabad,pm10,85,40.0,111.0,68.0,3369.33
3385,202829,2021-03-26,IN,Hyderabad,pm10,83,76.0,116.0,106.0,1365.71
3386,202830,2021-05-01,IN,Hyderabad,pm10,96,55.0,113.0,73.0,1316.19
3387,202831,2021-05-09,IN,Hyderabad,pm10,96,9.0,76.0,31.0,2471.92
3388,202832,2021-06-09,IN,Hyderabad,pm10,96,7.0,66.0,23.0,1417.03
3389,202833,2021-01-25,IN,Hyderabad,pm10,72,25.0,107.0,74.0,1362.52
3390,202834,2021-01-30,IN,Hyderabad,pm10,96,63.0,117.0,88.0,1899.47
3391,202835,2021-03-10,IN,Hyderabad,pm10,96,40.0,116.0,72.0,3539.51
3392,202836,2021-03-25,IN,Hyderabad,pm10,96,67.0,116.0,109.0,2064.58
3393,202837,2021-01-11,IN,Hyderabad,pm10,55,58.0,115.0,97.0,2295.59
3394,202838,2021-03-09,IN,Hyderabad,pm10,90,54.0,107.0,73.0,1247.25
3395,202839,2021-04-05,IN,Hyderabad,pm10,83,92.0,116.0,107.0,548.81
3396,202840,2021-04-09,IN,Hyderabad,pm10,86,72.0,117.0,97.0,1379.03
3397,202841,2021-05-19,IN,Hyderabad,pm10,96,4.0,67.0,23.0,2045.47
3398,202842,2021-01-15,IN,Hyderabad,pm10,96,71.0,114.0,90.0,1464.14
3399,202843,2021-02-12,IN,Hyderabad,pm10,72,60.0,113.0,72.0,1422.34
3400,202844,2021-04-03,IN,Hyderabad,pm10,96,85.0,116.0,110.0,709.25
3401,202845,2021-04-08,IN,Hyderabad,pm10,96,75.0,116.0,91.0,1505.15
3402,202846,2021-04-13,IN,Hyderabad,pm10,73,49.0,109.0,62.0,1834.81
3403,202847,2021-04-22,IN,Hyderabad,pm10,95,24.0,109.0,67.0,2293.71
3404,202848,2021-05-26,IN,Hyderabad,pm10,96,51.0,114.0,77.0,2644.1
3405,202849,2021-01-13,IN,Hyderabad,pm10,91,62.0,117.0,94.0,2139.73
3406,202850,2021-01-21,IN,Hyderabad,pm10,72,54.0,115.0,86.0,3091.53
3407,202851,2021-02-02,IN,Hyderabad,pm10,96,55.0,116.0,97.0,3165.97
3408,202852,2021-06-10,IN,Hyderabad,pm10,83,1.0,54.0,18.0,1257.16
3409,202853,2021-02-10,IN,Hyderabad,pm10,89,69.0,116.0,100.0,1591.64
3410,202854,2021-02-20,IN,Hyderabad,pm10,72,58.0,109.0,71.0,1354.13
3411,202855,2021-04-04,IN,Hyderabad,pm10,95,89.0,117.0,109.0,467.76
3412,202856,2021-05-15,IN,Hyderabad,pm10,95,2.0,49.0,22.0,1325.4
3413,202857,2021-06-12,IN,Hyderabad,pm10,43,1.0,42.0,12.0,534.99
3414,202858,2021-02-04,IN,Hyderabad,pm10,96,59.0,115.0,96.0,3109.95
3415,202859,2021-04-18,IN,Hyderabad,pm10,96,56.0,115.0,77.0,2032.13
3416,202860,2021-04-25,IN,Hyderabad,pm10,96,63.0,108.0,75.0,1033.68
3417,202861,2021-05-16,IN,Hyderabad,pm10,89,2.0,60.0,25.0,1825.18
3418,202862,2021-05-14,IN,Hyderabad,pm10,96,9.0,62.0,48.0,927.93
3419,202863,2021-02-08,IN,Hyderabad,pm10,96,62.0,116.0,93.0,2952.91
3420,202864,2021-02-11,IN,Hyderabad,pm10,93,62.0,116.0,86.0,1815.48
3421,202865,2021-03-22,IN,Hyderabad,pm10,96,70.0,117.0,107.0,1422.07
3422,202866,2021-04-02,IN,Hyderabad,pm10,96,92.0,117.0,112.0,208.13
3423,202867,2021-04-17,IN,Hyderabad,pm10,96,41.0,114.0,65.0,3177.37
3424,202868,2021-06-15,IN,Hyderabad,pm10,94,1.0,33.0,10.0,340.73
3425,202869,2021-01-09,IN,Hyderabad,pm10,64,41.0,83.0,56.0,993.19
3426,202870,2021-01-20,IN,Hyderabad,pm10,91,58.0,115.0,77.0,2651.19
3427,202871,2021-02-25,IN,Hyderabad,pm10,68,51.0,116.0,89.0,4178.79
3428,202872,2021-03-16,IN,Hyderabad,pm10,85,54.0,116.0,78.0,2279.55
3429,202873,2021-02-16,IN,Hyderabad,pm10,83,60.0,115.0,81.0,1959.56
3430,202874,2021-04-07,IN,Hyderabad,pm10,96,72.0,116.0,87.0,1468.25
3431,202875,2021-05-05,IN,Hyderabad,pm10,87,28.0,114.0,52.0,2979.72
3432,202876,2021-02-15,IN,Hyderabad,pm10,67,56.0,111.0,74.0,2248.22
3433,202877,2021-02-23,IN,Hyderabad,pm10,96,55.0,116.0,99.0,3081.64
3434,202878,2021-06-08,IN,Hyderabad,pm10,96,25.0,69.0,39.0,863.47
3435,202879,2021-06-11,IN,Hyderabad,pm10,68,2.0,62.0,20.0,1344.57
3436,202880,2020-12-29,IN,Hyderabad,pm10,96,78.0,117.0,109.0,798.16
3437,202881,2020-12-30,IN,Hyderabad,pm10,89,80.0,117.0,105.0,725.58
3438,202882,2021-01-24,IN,Hyderabad,pm10,56,54.0,114.0,78.0,2002.27
3439,202883,2021-01-29,IN,Hyderabad,pm10,96,53.0,117.0,76.0,1957.2
3440,202884,2021-06-16,IN,Hyderabad,pm10,13,4.0,24.0,10.0,307.69
3441,202885,2021-04-12,IN,Hyderabad,pm10,73,53.0,113.0,72.0,1996.25
3442,202886,2021-06-07,IN,Hyderabad,pm10,96,4.0,60.0,28.0,1203.37
3443,202887,2021-02-03,IN,Hyderabad,pm10,96,53.0,116.0,104.0,4108.89
3444,202888,2021-02-27,IN,Hyderabad,pm10,76,58.0,116.0,104.0,3294.02
3445,202889,2021-03-19,IN,Hyderabad,pm10,96,63.0,116.0,85.0,2552.76
3446,202890,2021-04-11,IN,Hyderabad,pm10,96,26.0,97.0,56.0,1774.16
3447,202891,2021-03-04,IN,Hyderabad,pm10,96,60.0,116.0,94.0,3132.94
3448,202892,2021-03-28,IN,Hyderabad,pm10,92,66.0,115.0,105.0,2178.48
3449,202893,2021-05-24,IN,Hyderabad,pm10,88,30.0,108.0,61.0,2662.01
3450,202894,2021-06-13,IN,Hyderabad,pm10,24,4.0,22.0,13.0,246.67
3451,202895,2021-02-05,IN,Hyderabad,pm10,96,62.0,116.0,81.0,2089.05
3452,202896,2021-03-21,IN,Hyderabad,pm10,96,58.0,115.0,83.0,2131.26
3453,202897,2021-04-29,IN,Hyderabad,pm10,89,51.0,116.0,74.0,2539.78
3454,202898,2021-03-13,IN,Hyderabad,pm10,85,31.0,114.0,60.0,4114.17
3455,202899,2021-05-27,IN,Hyderabad,pm10,96,30.0,95.0,60.0,1715.18
3456,202900,2021-06-04,IN,Hyderabad,pm10,96,5.0,93.0,35.0,2645.01
3457,202901,2021-02-06,IN,Hyderabad,pm10,96,54.0,114.0,84.0,2432.03
3458,202902,2021-02-24,IN,Hyderabad,pm10,83,52.0,116.0,99.0,3281.1
3459,202903,2021-03-06,IN,Hyderabad,pm10,96,51.0,115.0,80.0,3913.6
3460,202904,2021-03-07,IN,Hyderabad,pm10,96,67.0,115.0,90.0,2210.63
3461,202905,2021-05-10,IN,Hyderabad,pm10,96,21.0,88.0,44.0,2115.84
3462,202906,2021-05-31,IN,Hyderabad,pm10,88,13.0,79.0,36.0,1699.76
3463,202907,2021-01-01,IN,Hyderabad,pm10,89,92.0,116.0,108.0,419.29
3464,202908,2021-02-22,IN,Hyderabad,pm10,86,57.0,116.0,82.0,3303.82
3465,202909,2021-02-26,IN,Hyderabad,pm10,96,54.0,116.0,97.0,3199.79
3466,202910,2021-03-29,IN,Hyderabad,pm10,96,73.0,115.0,97.0,1627.66
3467,202911,2021-01-06,IN,Hyderabad,pm10,96,45.0,107.0,66.0,1523.1
3468,202912,2021-01-18,IN,Hyderabad,pm10,96,53.0,109.0,70.0,1631.21
3469,202913,2021-03-15,IN,Hyderabad,pm10,86,43.0,116.0,78.0,3078.41
3470,202914,2021-04-10,IN,Hyderabad,pm10,94,62.0,103.0,80.0,737.9
3471,202915,2021-06-10,IN,Hyderabad,o3,105,0.3,15.9,5.6,100.18
3472,202916,2021-01-03,IN,Hyderabad,o3,109,4.9,45.2,13.0,1168.58
3473,202917,2021-03-09,IN,Hyderabad,o3,111,0.1,48.1,6.6,1247.3
3474,202918,2021-04-11,IN,Hyderabad,o3,114,0.1,32.3,6.0,588.83
3475,202919,2021-05-18,IN,Hyderabad,o3,103,0.2,15.1,5.9,127.69
3476,202920,2021-05-28,IN,Hyderabad,o3,116,0.1,22.4,6.2,249.13
3477,202921,2021-03-04,IN,Hyderabad,o3,114,0.1,41.6,6.3,1148.02
3478,202922,2021-03-13,IN,Hyderabad,o3,115,0.1,24.3,5.9,374.52
3479,202923,2021-03-22,IN,Hyderabad,o3,113,0.1,67.7,7.3,1718.21
3480,202924,2021-04-04,IN,Hyderabad,o3,116,0.1,48.6,6.7,1321.34
3481,202925,2021-03-01,IN,Hyderabad,o3,120,1.2,38.1,6.6,1013.14
3482,202926,2021-03-11,IN,Hyderabad,o3,91,0.1,16.9,4.2,197.12
3483,202927,2021-03-19,IN,Hyderabad,o3,118,0.1,42.2,7.6,997.16
3484,202928,2021-05-15,IN,Hyderabad,o3,117,0.1,14.7,5.1,64.22
3485,202929,2021-01-07,IN,Hyderabad,o3,120,0.4,45.4,6.6,640.4
3486,202930,2021-01-16,IN,Hyderabad,o3,120,2.9,37.3,9.3,792.02
3487,202931,2021-01-21,IN,Hyderabad,o3,95,1.5,41.8,8.8,857.47
3488,202932,2021-02-09,IN,Hyderabad,o3,119,1.9,83.3,7.0,2616.82
3489,202933,2021-06-03,IN,Hyderabad,o3,110,0.2,26.1,6.0,296.42
3490,202934,2021-02-25,IN,Hyderabad,o3,93,1.3,45.9,6.7,1297.2
3491,202935,2021-03-02,IN,Hyderabad,o3,120,0.7,43.3,6.7,979.12
3492,202936,2021-01-19,IN,Hyderabad,o3,120,2.1,33.1,6.7,619.42
3493,202937,2021-02-14,IN,Hyderabad,o3,96,2.6,40.6,11.2,1176.5
3494,202938,2021-06-15,IN,Hyderabad,o3,116,0.1,14.9,5.0,99.2
3495,202939,2021-05-19,IN,Hyderabad,o3,116,0.1,15.4,5.7,102.98
3496,202940,2021-05-21,IN,Hyderabad,o3,106,0.2,20.8,6.0,300.1
3497,202941,2021-01-28,IN,Hyderabad,o3,120,4.5,39.5,9.2,562.66
3498,202942,2021-02-16,IN,Hyderabad,o3,120,2.4,41.8,10.0,1178.87
3499,202943,2021-04-17,IN,Hyderabad,o3,114,0.1,39.1,6.2,1046.69
3500,202944,2021-05-12,IN,Hyderabad,o3,115,0.1,22.3,7.1,355.12
3501,202945,2021-06-02,IN,Hyderabad,o3,96,0.1,18.7,6.0,217.3
3502,202946,2021-06-07,IN,Hyderabad,o3,116,0.1,14.8,6.1,143.98
3503,202947,2021-02-01,IN,Hyderabad,o3,120,2.7,33.5,7.4,602.07
3504,202948,2021-02-20,IN,Hyderabad,o3,96,2.6,38.4,10.9,962.62
3505,202949,2021-04-03,IN,Hyderabad,o3,112,0.1,49.9,6.7,1420.96
3506,202950,2021-04-07,IN,Hyderabad,o3,115,0.1,47.4,7.0,1068.45
3507,202951,2021-04-18,IN,Hyderabad,o3,111,0.1,38.8,7.0,1005.7
3508,202952,2021-06-08,IN,Hyderabad,o3,116,0.1,13.1,5.3,128.61
3509,202953,2021-06-12,IN,Hyderabad,o3,77,0.3,15.3,5.2,106.72
3510,202954,2021-01-01,IN,Hyderabad,o3,113,5.2,48.6,14.8,1405.96
3511,202955,2021-01-15,IN,Hyderabad,o3,120,2.1,40.6,9.7,878.61
3512,202956,2021-02-13,IN,Hyderabad,o3,96,2.0,38.4,10.7,1052.29
3513,202957,2021-03-15,IN,Hyderabad,o3,93,0.1,38.4,6.6,942.19
3514,202958,2021-02-21,IN,Hyderabad,o3,96,2.3,32.6,9.5,670.42
3515,202959,2021-03-30,IN,Hyderabad,o3,110,0.1,43.6,8.1,1285.15
3516,202960,2021-05-03,IN,Hyderabad,o3,105,0.2,35.5,6.0,558.16
3517,202961,2021-05-09,IN,Hyderabad,o3,118,0.1,19.2,4.4,172.88
3518,202962,2021-04-01,IN,Hyderabad,o3,111,0.1,32.7,6.2,636.24
3519,202963,2021-04-14,IN,Hyderabad,o3,88,0.1,49.5,7.7,1287.9
3520,202964,2020-12-28,IN,Hyderabad,o3,120,1.7,51.4,11.2,1521.09
3521,202965,2021-02-05,IN,Hyderabad,o3,120,2.4,47.5,7.3,1070.43
3522,202966,2021-02-12,IN,Hyderabad,o3,96,3.4,46.1,12.3,1342.12
3523,202967,2021-03-12,IN,Hyderabad,o3,85,0.1,25.7,5.9,274.19
3524,202968,2021-01-29,IN,Hyderabad,o3,120,3.6,39.9,7.4,643.49
3525,202969,2021-03-03,IN,Hyderabad,o3,112,0.1,38.6,6.5,942.92
3526,202970,2021-03-29,IN,Hyderabad,o3,115,0.1,42.2,7.8,1222.32
3527,202971,2021-04-25,IN,Hyderabad,o3,113,0.1,43.3,7.8,1194.49
3528,202972,2021-06-01,IN,Hyderabad,o3,115,0.2,15.9,6.7,177.97
3529,202973,2021-01-06,IN,Hyderabad,o3,120,0.9,36.3,8.7,355.36
3530,202974,2021-03-16,IN,Hyderabad,o3,80,0.1,43.2,7.2,1332.58
3531,202975,2021-03-28,IN,Hyderabad,o3,110,0.1,40.2,6.9,1112.65
3532,202976,2021-04-08,IN,Hyderabad,o3,113,0.1,34.7,6.2,857.6
3533,202977,2021-04-15,IN,Hyderabad,o3,87,0.4,39.9,8.5,1044.35
3534,202978,2021-04-28,IN,Hyderabad,o3,112,0.1,43.7,7.0,1282.57
3535,202979,2021-05-08,IN,Hyderabad,o3,114,0.9,16.0,5.4,119.17
3536,202980,2021-05-11,IN,Hyderabad,o3,111,0.2,19.0,6.2,248.98
3537,202981,2020-12-30,IN,Hyderabad,o3,113,4.8,48.1,15.7,1507.77
3538,202982,2021-01-14,IN,Hyderabad,o3,120,1.6,34.5,9.6,646.28
3539,202983,2021-02-15,IN,Hyderabad,o3,104,0.9,46.6,9.4,1190.36
3540,202984,2021-02-18,IN,Hyderabad,o3,112,2.9,53.7,14.4,1407.26
3541,202985,2021-03-27,IN,Hyderabad,o3,112,0.1,59.4,6.8,1527.93
3542,202986,2021-04-13,IN,Hyderabad,o3,97,0.1,33.4,7.5,687.5
3543,202987,2021-01-30,IN,Hyderabad,o3,120,1.8,44.8,8.1,883.12
3544,202988,2021-02-07,IN,Hyderabad,o3,120,1.3,45.9,6.8,1172.49
3545,202989,2021-02-11,IN,Hyderabad,o3,117,2.2,44.8,8.5,1297.65
3546,202990,2021-02-26,IN,Hyderabad,o3,120,1.5,42.6,6.1,1101.31
3547,202991,2021-01-04,IN,Hyderabad,o3,120,2.4,43.1,13.0,1078.55
3548,202992,2021-01-17,IN,Hyderabad,o3,120,2.3,33.5,9.6,781.82
3549,202993,2021-02-27,IN,Hyderabad,o3,101,0.6,39.9,5.9,1176.99
3550,202994,2021-05-05,IN,Hyderabad,o3,111,0.4,22.0,4.5,207.95
3551,202995,2021-06-14,IN,Hyderabad,o3,96,0.1,14.9,5.9,118.92
3552,202996,2021-02-06,IN,Hyderabad,o3,120,3.3,41.0,7.7,1011.84
3553,202997,2021-04-30,IN,Hyderabad,o3,102,0.1,55.9,8.6,1371.45
3554,202998,2021-05-25,IN,Hyderabad,o3,110,0.2,23.3,7.1,378.29
3555,202999,2021-05-31,IN,Hyderabad,o3,109,0.5,19.8,6.8,307.25
3556,203000,2021-04-02,IN,Hyderabad,o3,110,0.1,37.1,6.4,799.27
3557,203001,2021-05-01,IN,Hyderabad,o3,120,0.3,38.4,6.6,877.85
3558,203002,2021-05-17,IN,Hyderabad,o3,97,0.2,27.9,5.3,213.0
3559,203003,2021-06-05,IN,Hyderabad,o3,115,0.1,31.8,5.7,233.27
3560,203004,2021-02-04,IN,Hyderabad,o3,120,0.2,34.8,6.2,838.23
3561,203005,2021-04-10,IN,Hyderabad,o3,112,0.1,36.3,7.0,797.61
3562,203006,2021-05-06,IN,Hyderabad,o3,115,0.1,17.0,5.0,163.99
3563,203007,2021-05-23,IN,Hyderabad,o3,66,0.1,23.9,6.5,603.35
3564,203008,2021-01-24,IN,Hyderabad,o3,73,4.1,77.7,11.6,1527.89
3565,203009,2021-02-17,IN,Hyderabad,o3,112,2.4,41.5,11.2,1317.65
