,Date_x,City,Specie,median_x,md,month_name_x,Unnamed: 0_x,Date_y,median_y,month_name_y,Unnamed: 0_y,Date,Country,count,min,max,median,variance,month_name
1423,2019-03-06,Chennai,no2,4.5,0306,March,194511,2020-03-06,3.1,March,219955,2021-03-06,IN,60,2.1,6.2,4.7,17.39,March
1424,2019-03-07,Chennai,no2,5.6,0307,March,194491,2020-03-07,3.3,March,220004,2021-03-07,IN,68,0.1,6.2,4.7,36.87,March
1425,2019-03-08,Chennai,no2,5.4,0308,March,194460,2020-03-08,2.3,March,219937,2021-03-08,IN,72,1.1,6.1,4.7,27.14,March
1426,2019-03-09,Chennai,no2,5.6,0309,March,194546,2020-03-09,2.7,March,219995,2021-03-09,IN,72,1.0,7.9,4.7,32.68,March
1427,2019-03-10,Chennai,no2,4.9,0310,March,194531,2020-03-10,1.8,March,219923,2021-03-10,IN,72,1.3,10.0,4.7,33.65,March
1428,2019-03-11,Chennai,no2,5.6,0311,March,194539,2020-03-11,1.7,March,219945,2021-03-11,IN,72,1.1,6.9,4.7,32.66,March
1429,2019-03-12,Chennai,no2,6.5,0312,March,194466,2020-03-12,2.3,March,220017,2021-03-12,IN,72,1.4,6.3,4.7,28.0,March
1430,2019-03-13,Chennai,no2,6.1,0313,March,194540,2020-03-13,6.0,March,219901,2021-03-13,IN,72,1.3,6.2,4.7,25.22,March
1431,2019-03-14,Chennai,no2,7.2,0314,March,194519,2020-03-14,5.8,March,220027,2021-03-14,IN,72,1.9,6.4,4.7,19.4,March
1432,2019-03-15,Chennai,no2,6.4,0315,March,194512,2020-03-15,4.2,March,219961,2021-03-15,IN,70,2.1,6.3,4.7,16.52,March
1433,2019-03-16,Chennai,no2,6.9,0316,March,194485,2020-03-16,3.6,March,219946,2021-03-16,IN,71,2.0,6.2,4.7,15.15,March
1434,2019-03-17,Chennai,no2,5.4,0317,March,194461,2020-03-17,3.4,March,219991,2021-03-17,IN,72,2.0,6.2,4.7,14.85,March
1435,2019-03-18,Chennai,no2,5.8,0318,March,194547,2020-03-18,2.9,March,220018,2021-03-18,IN,69,0.8,8.2,4.7,27.31,March
1436,2019-03-19,Chennai,no2,4.3,0319,March,194520,2020-03-19,3.3,March,220023,2021-03-19,IN,70,0.1,6.4,3.1,42.63,March
1437,2019-03-20,Chennai,no2,5.9,0320,March,194494,2020-03-20,3.1,March,219992,2021-03-20,IN,72,0.1,4.7,1.8,19.86,March
1438,2019-03-21,Chennai,no2,4.5,0321,March,194477,2020-03-21,2.3,March,219887,2021-03-21,IN,72,0.1,5.7,1.8,19.89,March
1439,2019-03-22,Chennai,no2,4.7,0322,March,194532,2020-03-22,1.7,March,219966,2021-03-22,IN,72,0.1,26.6,1.8,117.84,March
1440,2019-03-23,Chennai,no2,5.9,0323,March,194455,2020-03-23,1.9,March,219938,2021-03-23,IN,71,0.1,5.5,1.8,21.96,March
1441,2019-03-24,Chennai,no2,5.0,0324,March,194467,2020-03-24,1.6,March,219986,2021-03-24,IN,72,0.1,6.0,1.8,30.03,March
1442,2019-03-25,Chennai,no2,5.9,0325,March,194523,2020-03-25,1.3,March,219877,2021-03-25,IN,72,0.1,8.1,1.8,29.41,March
1443,2019-03-26,Chennai,no2,6.2,0326,March,194524,2020-03-26,1.5,March,219878,2021-03-26,IN,65,0.1,7.4,1.8,29.72,March
1444,2019-03-27,Chennai,no2,5.0,0327,March,194454,2020-03-27,1.2,March,219867,2021-03-27,IN,69,0.1,19.2,1.8,72.38,March
1445,2019-03-28,Chennai,no2,6.7,0328,March,194471,2020-03-28,1.2,March,219888,2021-03-28,IN,35,0.1,7.4,1.8,16.96,March
1446,2019-03-29,Chennai,no2,6.2,0329,March,194525,2020-03-29,2.8,March,219996,2021-03-29,IN,48,0.1,6.0,1.8,30.43,March
1447,2019-03-30,Chennai,no2,7.7,0330,March,194484,2020-03-30,3.2,March,219912,2021-03-30,IN,48,1.8,6.1,1.8,44.63,March
1448,2019-03-30,Chennai,no2,7.7,0330,March,12014,2020-03-30,3.2,March,219912,2021-03-30,IN,48,1.8,6.1,1.8,44.63,March
1449,2019-03-31,Chennai,no2,4.7,0331,March,194513,2020-03-31,3.3,March,220028,2021-03-31,IN,53,0.5,6.1,3.2,36.85,March
1450,2019-03-31,Chennai,no2,4.7,0331,March,12019,2020-03-31,3.3,March,220028,2021-03-31,IN,53,0.5,6.1,3.2,36.85,March
1451,2019-04-01,Chennai,no2,4.7,0401,April,194548,2020-04-01,4.3,April,220006,2021-04-01,IN,69,1.4,6.1,2.4,31.6,April
1452,2019-04-01,Chennai,no2,4.7,0401,April,12079,2020-04-01,4.3,April,220006,2021-04-01,IN,69,1.4,6.1,2.4,31.6,April
1453,2019-04-02,Chennai,no2,4.7,0402,April,194472,2020-04-02,3.1,April,219913,2021-04-02,IN,58,1.6,6.6,1.8,27.0,April
1454,2019-04-02,Chennai,no2,4.7,0402,April,12010,2020-04-02,3.1,April,219913,2021-04-02,IN,58,1.6,6.6,1.8,27.0,April
1455,2019-04-03,Chennai,no2,5.2,0403,April,194526,2020-04-03,2.7,April,219908,2021-04-03,IN,72,1.4,8.6,2.5,38.83,April
1456,2019-04-03,Chennai,no2,5.2,0403,April,12005,2020-04-03,2.7,April,219908,2021-04-03,IN,72,1.4,8.6,2.5,38.83,April
1457,2019-04-04,Chennai,no2,5.6,0404,April,194478,2020-04-04,2.9,April,219879,2021-04-04,IN,62,1.3,6.6,2.7,34.37,April
1458,2019-04-04,Chennai,no2,5.6,0404,April,12048,2020-04-04,2.9,April,219879,2021-04-04,IN,62,1.3,6.6,2.7,34.37,April
1459,2019-04-05,Chennai,no2,4.7,0405,April,194514,2020-04-05,3.3,April,219880,2021-04-05,IN,61,1.3,6.7,3.1,39.08,April
1460,2019-04-05,Chennai,no2,4.7,0405,April,11999,2020-04-05,3.3,April,219880,2021-04-05,IN,61,1.3,6.7,3.1,39.08,April
1461,2019-04-06,Chennai,no2,5.7,0406,April,11998,2020-04-06,4.0,April,219947,2021-04-06,IN,67,0.4,6.7,2.7,40.35,April
1462,2019-04-07,Chennai,no2,4.8,0407,April,12011,2020-04-07,4.0,April,219924,2021-04-07,IN,60,0.9,6.8,3.3,43.27,April
1463,2019-04-08,Chennai,no2,4.9,0408,April,12042,2020-04-08,3.8,April,219871,2021-04-08,IN,72,1.7,6.8,3.0,37.5,April
1464,2019-04-09,Chennai,no2,8.6,0409,April,12041,2020-04-09,4.8,April,219925,2021-04-09,IN,62,0.9,6.8,3.6,38.03,April
1465,2019-04-10,Chennai,no2,8.7,0410,April,12065,2020-04-10,5.1,April,220029,2021-04-10,IN,72,1.7,7.1,2.3,37.86,April
1466,2019-04-11,Chennai,no2,8.2,0411,April,12037,2020-04-11,5.1,April,219967,2021-04-11,IN,72,1.2,7.1,1.8,46.11,April
1467,2019-04-12,Chennai,no2,7.8,0412,April,12058,2020-04-12,6.1,April,220022,2021-04-12,IN,64,1.0,6.9,1.8,48.04,April
1468,2019-04-13,Chennai,no2,8.0,0413,April,12056,2020-04-13,5.3,April,219983,2021-04-13,IN,67,1.4,7.2,1.8,52.2,April
1469,2019-04-15,Chennai,no2,4.1,0415,April,12000,2020-04-15,2.7,April,219889,2021-04-15,IN,66,1.0,6.1,2.7,37.64,April
1470,2019-04-16,Chennai,no2,3.9,0416,April,12049,2020-04-16,1.7,April,220024,2021-04-16,IN,72,1.7,6.1,2.5,32.53,April
1471,2019-04-17,Chennai,no2,4.2,0417,April,12015,2020-04-17,0.6,April,219931,2021-04-17,IN,67,0.5,6.0,2.5,37.52,April
1472,2019-04-18,Chennai,no2,3.7,0418,April,12036,2020-04-18,1.3,April,219976,2021-04-18,IN,61,1.7,6.0,2.5,37.68,April
1473,2019-04-19,Chennai,no2,3.6,0419,April,12016,2020-04-19,0.7,April,219988,2021-04-19,IN,48,0.1,6.0,1.8,43.69,April
1474,2019-04-20,Chennai,no2,3.3,0420,April,12001,2020-04-20,0.7,April,219956,2021-04-20,IN,52,0.9,6.1,2.6,42.51,April
1475,2019-04-21,Chennai,no2,3.1,0421,April,12059,2020-04-21,1.8,April,219863,2021-04-21,IN,72,1.4,9.1,2.0,42.6,April
1476,2019-04-22,Chennai,no2,3.0,0422,April,11993,2020-04-22,1.9,April,219885,2021-04-22,IN,72,1.1,6.2,2.0,37.59,April
1477,2019-04-23,Chennai,no2,3.3,0423,April,12025,2020-04-23,2.4,April,219962,2021-04-23,IN,72,1.1,6.8,2.4,36.87,April
1478,2019-04-24,Chennai,no2,3.3,0424,April,12029,2020-04-24,2.6,April,219902,2021-04-24,IN,72,1.3,8.4,2.3,40.83,April
1479,2019-04-25,Chennai,no2,3.4,0425,April,12083,2020-04-25,2.6,April,219868,2021-04-25,IN,63,1.0,6.7,1.8,40.97,April
1480,2019-04-26,Chennai,no2,3.4,0426,April,12050,2020-04-26,2.4,April,219957,2021-04-26,IN,60,0.9,6.2,1.8,28.92,April
1481,2019-04-27,Chennai,no2,3.4,0427,April,12051,2020-04-27,1.4,April,219914,2021-04-27,IN,72,1.2,8.0,2.1,39.25,April
1482,2019-04-28,Chennai,no2,3.4,0428,April,12006,2020-04-28,1.4,April,219939,2021-04-28,IN,72,1.3,8.8,2.5,41.24,April
1483,2019-04-29,Chennai,no2,3.5,0429,April,12060,2020-04-29,1.6,April,220025,2021-04-29,IN,72,1.3,6.1,2.6,34.89,April
1484,2019-04-30,Chennai,no2,3.7,0430,April,12038,2020-04-30,3.0,April,220007,2021-04-30,IN,72,1.3,6.1,2.0,37.23,April
1485,2019-05-01,Chennai,no2,3.7,0501,May,12020,2020-05-01,2.0,May,220008,2021-05-01,IN,72,1.1,6.1,1.8,41.91,May
1486,2019-05-02,Chennai,no2,4.5,0502,May,11994,2020-05-02,1.4,May,220026,2021-05-02,IN,72,0.8,6.1,1.8,47.06,May
1487,2019-05-03,Chennai,no2,5.0,0503,May,12043,2020-05-03,1.0,May,219951,2021-05-03,IN,72,0.8,6.1,1.8,41.34,May
1488,2019-05-04,Chennai,no2,5.0,0504,May,12071,2020-05-04,1.0,May,219926,2021-05-04,IN,72,1.0,6.1,1.8,39.05,May
1489,2019-05-05,Chennai,no2,4.9,0505,May,12026,2020-05-05,1.2,May,219958,2021-05-05,IN,72,1.1,6.1,1.8,41.75,May
1490,2019-05-06,Chennai,no2,4.6,0506,May,12002,2020-05-06,1.7,May,219915,2021-05-06,IN,72,0.9,6.1,1.8,39.06,May
1491,2019-05-07,Chennai,no2,6.7,0507,May,12003,2020-05-07,1.8,May,220002,2021-05-07,IN,72,0.9,6.8,1.8,41.61,May
1492,2019-05-08,Chennai,no2,7.6,0508,May,12007,2020-05-08,1.8,May,219927,2021-05-08,IN,72,0.9,7.7,2.0,48.26,May
1493,2019-05-09,Chennai,no2,7.8,0509,May,12073,2020-05-09,1.3,May,219963,2021-05-09,IN,72,0.9,7.7,1.8,50.59,May
1494,2019-05-10,Chennai,no2,7.9,0510,May,11995,2020-05-10,1.8,May,220020,2021-05-10,IN,72,0.8,7.2,1.8,51.9,May
1495,2019-05-11,Chennai,no2,46.5,0511,May,12030,2020-05-11,2.2,May,219978,2021-05-11,IN,72,0.8,7.6,1.8,53.59,May
1496,2019-05-12,Chennai,no2,26.9,0512,May,12012,2020-05-12,2.4,May,219892,2021-05-12,IN,72,0.9,8.0,1.8,52.58,May
1497,2019-05-13,Chennai,no2,7.6,0513,May,12039,2020-05-13,1.4,May,219997,2021-05-13,IN,72,0.7,7.7,1.8,59.08,May
1498,2019-05-14,Chennai,no2,5.3,0514,May,12031,2020-05-14,2.6,May,219993,2021-05-14,IN,72,0.7,14.9,1.8,73.44,May
1499,2019-05-15,Chennai,no2,6.7,0515,May,12052,2020-05-15,3.2,May,219890,2021-05-15,IN,72,0.7,8.7,1.8,61.66,May
1500,2019-05-16,Chennai,no2,6.4,0516,May,12090,2020-05-16,1.3,May,219964,2021-05-16,IN,72,0.9,8.0,1.8,62.26,May
1501,2019-05-17,Chennai,no2,6.4,0517,May,12044,2020-05-17,1.2,May,219968,2021-05-17,IN,72,0.9,8.2,1.8,57.82,May
1502,2019-05-18,Chennai,no2,6.4,0518,May,12032,2020-05-18,1.7,May,220021,2021-05-18,IN,72,0.7,7.8,1.8,54.8,May
1503,2019-05-19,Chennai,no2,6.5,0519,May,12033,2020-05-19,1.9,May,219934,2021-05-19,IN,72,0.6,7.9,1.8,49.48,May
1504,2019-05-20,Chennai,no2,6.5,0520,May,12080,2020-05-20,2.5,May,219979,2021-05-20,IN,57,0.6,7.8,1.8,19.87,May
1505,2019-05-21,Chennai,no2,6.4,0521,May,12084,2020-05-21,2.0,May,219909,2021-05-21,IN,71,0.4,9.2,2.3,53.88,May
1506,2019-05-22,Chennai,no2,6.4,0522,May,12021,2020-05-22,1.6,May,219959,2021-05-22,IN,61,0.5,8.0,2.1,36.83,May
1507,2019-05-23,Chennai,no2,6.3,0523,May,12061,2020-05-23,2.1,May,219905,2021-05-23,IN,63,1.7,8.3,2.9,38.97,May
1508,2019-05-24,Chennai,no2,5.7,0524,May,12045,2020-05-24,4.1,May,219940,2021-05-24,IN,72,1.3,11.3,2.4,55.65,May
1509,2019-05-25,Chennai,no2,6.2,0525,May,11996,2020-05-25,3.6,May,219980,2021-05-25,IN,72,1.7,12.0,2.7,76.41,May
1510,2019-05-26,Chennai,no2,6.1,0526,May,12085,2020-05-26,2.1,May,219882,2021-05-26,IN,72,1.6,10.9,2.3,69.92,May
1511,2019-05-27,Chennai,no2,6.1,0527,May,12013,2020-05-27,2.3,May,219928,2021-05-27,IN,72,1.4,11.8,2.2,79.33,May
1512,2019-05-28,Chennai,no2,6.2,0528,May,12086,2020-05-28,2.5,May,219948,2021-05-28,IN,55,1.6,11.5,1.8,66.57,May
1513,2019-05-29,Chennai,no2,6.3,0529,May,12087,2020-05-29,2.8,May,219883,2021-05-29,IN,69,1.7,10.3,2.1,69.36,May
1514,2019-05-30,Chennai,no2,6.4,0530,May,12027,2020-05-30,2.0,May,219941,2021-05-30,IN,57,0.4,10.6,2.1,60.64,May
1515,2019-05-31,Chennai,no2,6.6,0531,May,12017,2020-05-31,1.6,May,219872,2021-05-31,IN,71,1.5,13.8,2.1,81.39,May
1516,2019-06-01,Chennai,no2,5.8,0601,June,12081,2020-06-01,2.4,June,220009,2021-06-01,IN,72,1.5,10.5,2.3,77.14,June
1517,2019-06-02,Chennai,no2,5.5,0602,June,12018,2020-06-02,2.6,June,219920,2021-06-02,IN,61,1.3,18.8,1.8,106.53,June
1518,2019-06-03,Chennai,no2,4.1,0603,June,11997,2020-06-03,2.3,June,219893,2021-06-03,IN,72,1.0,10.1,1.8,73.21,June
1519,2019-06-04,Chennai,no2,5.4,0604,June,12074,2020-06-04,2.3,June,219916,2021-06-04,IN,72,0.9,9.8,1.8,79.8,June
1520,2019-06-05,Chennai,no2,4.3,0605,June,12066,2020-06-05,2.9,June,219864,2021-06-05,IN,66,0.8,11.8,1.8,60.94,June
1521,2019-06-06,Chennai,no2,5.6,0606,June,12075,2020-06-06,2.2,June,219932,2021-06-06,IN,72,1.0,10.6,1.8,66.75,June
1522,2019-06-07,Chennai,no2,6.7,0607,June,12076,2020-06-07,2.6,June,219884,2021-06-07,IN,72,0.9,21.4,2.0,112.47,June
1523,2019-06-08,Chennai,no2,8.0,0608,June,12040,2020-06-08,1.9,June,219935,2021-06-08,IN,57,1.3,10.3,1.8,67.48,June
1524,2019-06-09,Chennai,no2,6.8,0609,June,12088,2020-06-09,2.6,June,219984,2021-06-09,IN,62,1.4,8.6,2.1,42.75,June
1525,2019-06-10,Chennai,no2,8.5,0610,June,12089,2020-06-10,2.4,June,219904,2021-06-10,IN,72,1.2,9.3,1.9,51.57,June
1526,2019-06-11,Chennai,no2,11.5,0611,June,12022,2020-06-11,0.8,June,219985,2021-06-11,IN,72,1.1,10.2,2.2,61.74,June
1527,2019-06-12,Chennai,no2,9.9,0612,June,12067,2020-06-12,2.1,June,219942,2021-06-12,IN,48,1.4,9.5,1.8,21.71,June
1528,2019-06-13,Chennai,no2,10.2,0613,June,12068,2020-06-13,1.3,June,220010,2021-06-13,IN,47,0.6,2.2,1.7,0.7,June
1529,2019-06-14,Chennai,no2,14.5,0614,June,12046,2020-06-14,5.1,June,220030,2021-06-14,IN,62,1.0,7.1,1.8,32.54,June
1530,2019-06-15,Chennai,no2,10.1,0615,June,12047,2020-06-15,3.3,June,219894,2021-06-15,IN,72,1.6,7.7,2.4,42.77,June
1531,2019-06-16,Chennai,no2,9.3,0616,June,12004,2020-06-16,2.7,June,219981,2021-06-16,IN,15,1.7,14.7,2.9,134.51,June
1532,2019-12-28,Chennai,no2,7.6,1228,December,121390,2020-12-28,5.2,December,219977,2020-12-28,IN,70,2.4,12.0,5.2,47.52,December
1533,2019-12-29,Chennai,no2,5.4,1229,December,121409,2020-12-29,4.8,December,220019,2020-12-29,IN,64,2.5,8.8,4.8,27.43,December
1534,2019-12-30,Chennai,no2,6.8,1230,December,194501,2019-12-30,6.8,December,220012,2020-12-30,IN,72,2.5,15.5,4.9,36.59,December
1535,2019-12-30,Chennai,no2,6.8,1230,December,121419,2020-12-30,4.9,December,220012,2020-12-30,IN,72,2.5,15.5,4.9,36.59,December
1536,2018-12-31,Delhi,no2,31.5,1231,December,186730,2019-12-31,16.3,December,205001,2020-12-31,IN,890,2.8,145.0,21.3,2909.77,December
1537,2018-12-31,Delhi,no2,31.5,1231,December,112111,2020-12-31,21.3,December,205001,2020-12-31,IN,890,2.8,145.0,21.3,2909.77,December
1538,2019-12-31,Delhi,no2,16.3,1231,December,186730,2019-12-31,16.3,December,205001,2020-12-31,IN,890,2.8,145.0,21.3,2909.77,December
1539,2019-12-31,Delhi,no2,16.3,1231,December,112111,2020-12-31,21.3,December,205001,2020-12-31,IN,890,2.8,145.0,21.3,2909.77,December
1540,2019-01-01,Delhi,no2,29.0,0101,January,186670,2020-01-01,21.1,January,205112,2021-01-01,IN,836,0.9,167.3,25.6,4806.64,January
1541,2019-01-01,Delhi,no2,29.0,0101,January,112100,2021-01-01,25.6,January,205112,2021-01-01,IN,836,0.9,167.3,25.6,4806.64,January
1542,2020-01-01,Delhi,no2,21.1,0101,January,186670,2020-01-01,21.1,January,205112,2021-01-01,IN,836,0.9,167.3,25.6,4806.64,January
1543,2020-01-01,Delhi,no2,21.1,0101,January,112100,2021-01-01,25.6,January,205112,2021-01-01,IN,836,0.9,167.3,25.6,4806.64,January
1544,2019-01-02,Delhi,no2,31.9,0102,January,186676,2020-01-02,21.0,January,205048,2021-01-02,IN,869,1.7,165.6,27.2,2143.6,January
1545,2019-01-02,Delhi,no2,31.9,0102,January,112093,2021-01-02,27.2,January,205048,2021-01-02,IN,869,1.7,165.6,27.2,2143.6,January
1546,2020-01-02,Delhi,no2,21.0,0102,January,186676,2020-01-02,21.0,January,205048,2021-01-02,IN,869,1.7,165.6,27.2,2143.6,January
1547,2020-01-02,Delhi,no2,21.0,0102,January,112093,2021-01-02,27.2,January,205048,2021-01-02,IN,869,1.7,165.6,27.2,2143.6,January
1548,2019-01-03,Delhi,no2,28.8,0103,January,186751,2020-01-03,18.8,January,205131,2021-01-03,IN,777,0.1,162.6,19.5,1428.56,January
1549,2019-01-03,Delhi,no2,28.8,0103,January,112112,2021-01-03,19.5,January,205131,2021-01-03,IN,777,0.1,162.6,19.5,1428.56,January
1550,2020-01-03,Delhi,no2,18.8,0103,January,186751,2020-01-03,18.8,January,205131,2021-01-03,IN,777,0.1,162.6,19.5,1428.56,January
1551,2020-01-03,Delhi,no2,18.8,0103,January,112112,2021-01-03,19.5,January,205131,2021-01-03,IN,777,0.1,162.6,19.5,1428.56,January
1552,2019-01-04,Delhi,no2,23.6,0104,January,186687,2020-01-04,21.2,January,205037,2021-01-04,IN,803,0.1,163.3,16.8,1952.08,January
1553,2020-01-04,Delhi,no2,21.2,0104,January,186687,2020-01-04,21.2,January,205037,2021-01-04,IN,803,0.1,163.3,16.8,1952.08,January
1554,2019-01-05,Delhi,no2,25.3,0105,January,186663,2020-01-05,20.2,January,205085,2021-01-05,IN,818,0.1,115.9,15.5,1151.0,January
1555,2020-01-05,Delhi,no2,20.2,0105,January,186663,2020-01-05,20.2,January,205085,2021-01-05,IN,818,0.1,115.9,15.5,1151.0,January
1556,2019-01-06,Delhi,no2,22.7,0106,January,186736,2020-01-06,21.4,January,205092,2021-01-06,IN,875,0.1,160.0,14.1,1146.56,January
1557,2019-01-07,Delhi,no2,22.5,0107,January,186677,2020-01-07,18.8,January,204986,2021-01-07,IN,878,0.1,165.0,12.3,1204.53,January
1558,2019-01-08,Delhi,no2,20.9,0108,January,186671,2020-01-08,16.5,January,205060,2021-01-08,IN,869,0.1,109.9,14.9,1912.02,January
1559,2019-01-09,Delhi,no2,20.5,0109,January,186726,2020-01-09,12.2,January,205135,2021-01-09,IN,867,0.1,193.1,15.0,2321.87,January
1560,2019-01-10,Delhi,no2,24.6,0110,January,186672,2020-01-10,17.9,January,205132,2021-01-10,IN,867,2.3,160.4,11.7,1376.55,January
1561,2019-01-11,Delhi,no2,33.0,0111,January,186720,2020-01-11,22.0,January,205117,2021-01-11,IN,853,0.8,160.0,13.5,1536.74,January
1562,2019-01-12,Delhi,no2,37.8,0112,January,186727,2020-01-12,24.1,January,205042,2021-01-12,IN,836,0.3,164.5,17.3,1893.0,January
1563,2019-01-13,Delhi,no2,29.9,0113,January,186683,2020-01-13,22.8,January,205125,2021-01-13,IN,845,2.5,101.4,19.9,3052.28,January
1564,2019-01-14,Delhi,no2,18.1,0114,January,186721,2020-01-14,15.4,January,205043,2021-01-14,IN,824,0.7,164.1,24.2,4834.52,January
1565,2019-01-15,Delhi,no2,21.6,0115,January,186697,2020-01-15,18.7,January,204969,2021-01-15,IN,812,0.1,170.8,25.2,5414.17,January
1566,2019-01-16,Delhi,no2,33.8,0116,January,186744,2020-01-16,18.9,January,205049,2021-01-16,IN,833,0.3,104.6,22.8,2962.93,January
1567,2019-01-17,Delhi,no2,32.6,0117,January,186684,2020-01-17,15.0,January,205053,2021-01-17,IN,831,0.1,168.1,16.3,1674.68,January
1568,2019-01-18,Delhi,no2,26.7,0118,January,186660,2020-01-18,18.5,January,205086,2021-01-18,IN,853,0.1,162.4,16.2,3125.24,January
1569,2019-01-19,Delhi,no2,29.8,0119,January,186688,2020-01-19,14.6,January,204995,2021-01-19,IN,853,0.1,171.9,17.1,3130.84,January
1570,2019-01-20,Delhi,no2,38.0,0120,January,186722,2020-01-20,16.0,January,205136,2021-01-20,IN,851,0.1,150.3,14.3,1704.29,January
1571,2019-01-21,Delhi,no2,24.8,0121,January,186698,2020-01-21,19.4,January,205011,2021-01-21,IN,826,0.1,163.9,18.6,2876.05,January
1572,2019-01-22,Delhi,no2,17.1,0122,January,186731,2020-01-22,18.2,January,205093,2021-01-22,IN,848,0.1,168.3,20.6,2061.69,January
1573,2019-01-23,Delhi,no2,19.1,0123,January,186715,2020-01-23,14.8,January,205087,2021-01-23,IN,824,0.1,91.5,17.1,1161.96,January
1574,2019-01-24,Delhi,no2,20.0,0124,January,186745,2020-01-24,18.1,January,205067,2021-01-24,IN,742,0.1,164.3,17.7,1369.54,January
1575,2019-01-25,Delhi,no2,18.1,0125,January,186716,2020-01-25,25.1,January,205032,2021-01-25,IN,829,0.1,163.9,15.3,2025.29,January
1576,2019-01-26,Delhi,no2,17.4,0126,January,186666,2020-01-26,20.8,January,205002,2021-01-26,IN,741,0.1,100.7,17.6,1918.76,January
1577,2019-01-27,Delhi,no2,19.3,0127,January,186685,2020-01-27,28.6,January,205080,2021-01-27,IN,721,0.1,166.6,23.1,3300.28,January
1578,2019-01-28,Delhi,no2,20.9,0128,January,186699,2020-01-28,18.7,January,205078,2021-01-28,IN,846,2.2,149.3,25.1,3812.83,January
1579,2019-01-29,Delhi,no2,21.9,0129,January,186690,2020-01-29,17.3,January,205007,2021-01-29,IN,859,1.5,100.6,24.2,2973.32,January
1580,2019-01-30,Delhi,no2,27.1,0130,January,186689,2020-01-30,18.9,January,205068,2021-01-30,IN,730,3.1,166.9,25.9,2624.05,January
1581,2019-01-31,Delhi,no2,27.9,0131,January,186678,2020-01-31,19.1,January,205073,2021-01-31,IN,841,3.3,170.4,25.1,3214.25,January
1582,2019-02-01,Delhi,no2,22.3,0201,February,186661,2020-02-01,18.1,February,205103,2021-02-01,IN,843,0.4,177.5,27.9,4509.37,February
1583,2019-02-02,Delhi,no2,15.2,0202,February,186691,2020-02-02,18.8,February,205126,2021-02-02,IN,838,0.1,168.8,29.5,4744.62,February
1584,2019-02-03,Delhi,no2,14.3,0203,February,186664,2020-02-03,22.5,February,205061,2021-02-03,IN,834,0.1,168.4,22.1,2286.84,February
1585,2019-02-04,Delhi,no2,20.9,0204,February,186679,2020-02-04,25.3,February,205127,2021-02-04,IN,862,0.1,168.9,17.5,1913.4,February
1586,2019-02-05,Delhi,no2,30.7,0205,February,186737,2020-02-05,21.9,February,205019,2021-02-05,IN,689,0.1,167.7,17.2,2318.87,February
1587,2019-02-06,Delhi,no2,23.4,0206,February,186692,2020-02-06,19.7,February,205074,2021-02-06,IN,904,0.1,168.1,18.2,1744.59,February
1588,2019-02-07,Delhi,no2,12.9,0207,February,186680,2020-02-07,22.9,February,204997,2021-02-07,IN,887,0.1,168.6,18.2,1892.53,February
1589,2019-02-08,Delhi,no2,17.2,0208,February,186717,2020-02-08,21.0,February,204977,2021-02-08,IN,808,0.1,168.1,21.8,2774.69,February
1590,2019-02-09,Delhi,no2,16.2,0209,February,186693,2020-02-09,21.2,February,205071,2021-02-09,IN,546,0.1,103.6,21.0,4463.46,February
1591,2019-02-10,Delhi,no2,22.9,0210,February,186752,2020-02-10,23.8,February,205081,2021-02-10,IN,889,0.1,104.2,23.9,3176.3,February
1592,2019-02-11,Delhi,no2,26.3,0211,February,186713,2020-02-11,26.2,February,205027,2021-02-11,IN,929,0.2,202.8,22.7,3406.74,February
1593,2019-02-12,Delhi,no2,31.0,0212,February,186694,2020-02-12,21.6,February,205119,2021-02-12,IN,905,0.1,126.2,21.9,2844.01,February
1594,2019-02-13,Delhi,no2,30.7,0213,February,186738,2020-02-13,17.1,February,205033,2021-02-13,IN,877,0.1,168.1,20.8,4028.8,February
1595,2019-02-14,Delhi,no2,24.7,0214,February,186667,2020-02-14,13.9,February,205107,2021-02-14,IN,802,0.1,169.1,19.6,4035.18,February
1596,2019-02-15,Delhi,no2,19.3,0215,February,186753,2020-02-15,18.3,February,204979,2021-02-15,IN,849,0.1,175.7,22.2,3547.1,February
1597,2019-02-16,Delhi,no2,15.2,0216,February,186668,2020-02-16,23.0,February,205097,2021-02-16,IN,923,0.1,170.0,23.0,2952.34,February
1598,2019-02-17,Delhi,no2,17.8,0217,February,186746,2020-02-17,25.0,February,205028,2021-02-17,IN,883,0.1,172.3,23.5,3849.68,February
1599,2019-02-18,Delhi,no2,27.2,0218,February,186714,2020-02-18,25.5,February,204980,2021-02-18,IN,880,0.1,173.5,23.6,3603.94,February
1600,2019-02-19,Delhi,no2,23.8,0219,February,186669,2020-02-19,24.2,February,205120,2021-02-19,IN,853,0.1,100.1,21.6,2583.13,February
1601,2019-02-20,Delhi,no2,24.2,0220,February,186686,2020-02-20,16.8,February,205022,2021-02-20,IN,897,0.4,144.0,20.2,2544.63,February
1602,2019-02-21,Delhi,no2,21.1,0221,February,186704,2020-02-21,12.2,February,205121,2021-02-21,IN,910,0.3,133.9,22.0,2759.72,February
1603,2019-02-22,Delhi,no2,13.5,0222,February,186739,2020-02-22,16.6,February,204996,2021-02-22,IN,898,0.4,158.9,21.9,2698.82,February
1604,2019-02-23,Delhi,no2,14.5,0223,February,186673,2020-02-23,18.1,February,205113,2021-02-23,IN,881,0.2,161.4,24.5,3830.38,February
