Date,Country,City,Specie,count,min,max,median,variance
30/01/2017,IN,Chandigarh,co,22,1.7,5.7,2.2,13.97
31/01/2017,IN,Chandigarh,co,23,2.2,5.1,3.3,7.62
01/02/2017,IN,Chandigarh,co,24,1,2.9,2,2.99
02/02/2017,IN,Chandigarh,co,24,0.6,6.9,2.2,28.35
03/02/2017,IN,Chandigarh,co,24,2.4,5.5,3.8,9.51
04/02/2017,IN,Chandigarh,co,24,1,9.8,3.1,50.34
05/02/2017,IN,Chandigarh,co,24,0.2,6.6,3.8,29.07
06/02/2017,IN,Chandigarh,co,24,3.1,7.6,5.1,19.53
07/02/2017,IN,Chandigarh,co,20,1,10.2,3.8,59.44
08/02/2017,IN,Chandigarh,co,6,0.6,9.3,1.5,129.07
09/02/2017,IN,Chandigarh,co,24,1.5,6.6,3.5,16.36
10/02/2017,IN,Chandigarh,co,24,1.5,8,4.2,29.47
11/02/2017,IN,Chandigarh,co,24,1.5,9.6,4.7,52.74
12/02/2017,IN,Chandigarh,co,24,1.5,8.2,4.4,47.72
13/02/2017,IN,Chandigarh,co,24,3.3,8,4.4,19.56
14/02/2017,IN,Chandigarh,co,23,2,9.4,6,30.75
15/02/2017,IN,Chandigarh,co,24,1.5,8,3.8,35.39
16/02/2017,IN,Chandigarh,co,23,2.9,10.2,4.6,32.65
17/02/2017,IN,Chandigarh,co,18,0.2,9.3,4.4,70.79
18/02/2017,IN,Chandigarh,co,2,0.8,1.3,0.8,1.25
19/02/2017,IN,Chandigarh,co,10,1.1,12.2,1.3,159.02
20/02/2017,IN,Chandigarh,co,24,1.7,15.4,8.5,110.86
21/02/2017,IN,Chandigarh,co,24,5.5,14,7.8,60.89
22/02/2017,IN,Chandigarh,co,24,3.7,14.5,6.9,106.26
23/02/2017,IN,Chandigarh,co,24,2.6,6.4,4,9.79
24/02/2017,IN,Chandigarh,co,24,2.6,6.7,4.9,13.78
25/02/2017,IN,Chandigarh,co,24,3.5,7.1,4.6,14.64
26/02/2017,IN,Chandigarh,co,24,2.8,7.6,5.3,13.77
27/02/2017,IN,Chandigarh,co,23,3.1,8.2,5.7,23.22
28/02/2017,IN,Chandigarh,co,21,2.9,8.9,4.9,24.52
01/03/2017,IN,Chandigarh,co,24,3.1,8.9,5.7,27.84
02/03/2017,IN,Chandigarh,co,24,3.5,8.5,5.5,21.02
03/03/2017,IN,Chandigarh,co,23,3.7,7.6,4.4,12.15
04/03/2017,IN,Chandigarh,co,24,2.8,10.9,4.9,75.02
05/03/2017,IN,Chandigarh,co,24,3.1,6.9,5.3,9.26
06/03/2017,IN,Chandigarh,co,24,3.3,8.9,5.1,15.61
07/03/2017,IN,Chandigarh,co,17,2.2,6.4,5.5,24.09
08/03/2017,IN,Chandigarh,co,10,3.7,8,5.1,25.45
09/03/2017,IN,Chandigarh,co,24,1.1,7.5,4.4,14.95
10/03/2017,IN,Chandigarh,co,23,2.2,7.5,4.7,19.54
11/03/2017,IN,Chandigarh,co,24,2.2,8,3.8,26.91
12/03/2017,IN,Chandigarh,co,24,2.2,8.7,4.9,33.91
13/03/2017,IN,Chandigarh,co,24,2.8,7.6,5.7,20.28
14/03/2017,IN,Chandigarh,co,23,2.6,6.9,4,10.78
15/03/2017,IN,Chandigarh,co,15,3.3,6.7,5.1,8.29
16/03/2017,IN,Chandigarh,co,23,3.3,9.6,6,23.38
17/03/2017,IN,Chandigarh,co,20,3.5,8,4.4,26.72
18/03/2017,IN,Chandigarh,co,24,3.7,8.4,4.6,18.34
19/03/2017,IN,Chandigarh,co,21,3.7,7.1,5.1,15.74
20/03/2017,IN,Chandigarh,co,11,0.2,6.4,4.7,30.79
21/03/2017,IN,Chandigarh,co,17,0.4,7.5,3.7,32.55
22/03/2017,IN,Chandigarh,co,20,1,4,2.4,6.06
23/03/2017,IN,Chandigarh,co,22,0.6,8,2,53.1
24/03/2017,IN,Chandigarh,co,24,2.4,8.2,4.9,26.73
25/03/2017,IN,Chandigarh,co,21,1,9.3,4.9,32.4
26/03/2017,IN,Chandigarh,co,12,1.5,6.4,2.6,33.15
27/03/2017,IN,Chandigarh,co,24,0.6,5.7,4.4,11.59
28/03/2017,IN,Chandigarh,co,24,2,8.2,4.6,12.62
29/03/2017,IN,Chandigarh,co,24,0.8,6.2,4.6,37.04
30/03/2017,IN,Chandigarh,co,22,0.4,9.1,1.5,75.8
31/03/2017,IN,Chandigarh,co,24,4.9,9.3,6.7,11.65
01/04/2017,IN,Chandigarh,co,5,3.3,8,5.5,30.67
02/04/2017,IN,Chandigarh,co,13,0.8,3.8,2,7.26
03/04/2017,IN,Chandigarh,co,12,0.6,2.8,2,6.15
04/04/2017,IN,Chandigarh,co,19,0.8,2.8,1.5,2.77
05/04/2017,IN,Chandigarh,co,12,0.4,7.3,2.9,47.39
06/04/2017,IN,Chandigarh,co,24,1.9,8.4,3.3,57.96
07/04/2017,IN,Chandigarh,co,24,2.8,8.5,6,36.01
08/04/2017,IN,Chandigarh,co,24,2,8.4,3.5,22.36
09/04/2017,IN,Chandigarh,co,24,2.9,8.5,5.3,23.7
10/04/2017,IN,Chandigarh,co,24,2.2,10.9,4.6,48.41
11/04/2017,IN,Chandigarh,co,20,2,8.9,4.7,41.58
12/04/2017,IN,Chandigarh,co,6,3.5,5.5,3.8,5.31
13/04/2017,IN,Chandigarh,co,17,2.4,7.5,3.5,30.1
14/04/2017,IN,Chandigarh,co,24,1,10,5.5,58.88
15/04/2017,IN,Chandigarh,co,24,3.7,10.3,5.1,20.32
16/04/2017,IN,Chandigarh,co,24,3.3,8.5,4.9,22.62
17/04/2017,IN,Chandigarh,co,24,2.4,12.2,5.7,51.23
18/04/2017,IN,Chandigarh,co,24,3.8,11.4,6.9,41.79
19/04/2017,IN,Chandigarh,co,23,3.3,9.1,5.8,29
20/04/2017,IN,Chandigarh,co,24,2.6,11.3,4.7,47.27
21/04/2017,IN,Chandigarh,co,24,3.1,9.1,5.1,24.18
22/04/2017,IN,Chandigarh,co,24,3.1,8.4,4.4,16.1
23/04/2017,IN,Chandigarh,co,24,2,7.6,4,25.09
24/04/2017,IN,Chandigarh,co,24,2.9,5.5,3.8,5.64
25/04/2017,IN,Chandigarh,co,21,2.9,6.2,4.6,9.87
26/04/2017,IN,Chandigarh,co,24,2.9,8.2,6,16.68
27/04/2017,IN,Chandigarh,co,24,3.5,7.6,4.4,21.45
28/04/2017,IN,Chandigarh,co,24,3.1,9.4,5.7,19.68
29/04/2017,IN,Chandigarh,co,24,2,7.1,3.7,22.3
